"Event_Name","Event_ID","Event_Date","Event_Tour_1","Event_Tour_2","Event_Tour_3","Scrape_Date"
"PGA Championship Nissin Cupnoodles Cup",4970,2012-05-13,"JapanGolfTour",NA,NA,2018-06-05
"Vodacom Origins - Simola",4971,2012-05-13,"sunshine_tour",NA,NA,2018-06-05
"The 31st GS Caltex Maekyung Open Golf Championship",4972,2012-05-13,"Korean Golf Tour 2","oneAsia",NA,2018-06-05
"HP Byron Nelson Championship",4973,2012-05-20,"PGA",NA,NA,2018-06-05
"Volvo World Match Play Championship",4974,2012-05-20,"european_tour",NA,NA,2018-06-05
"Totoumi Hamamatsu Open",4975,2012-05-20,"JapanGolfTour",NA,NA,2018-06-05
"SK Telecom Open",4976,2012-05-20,"Korean Golf Tour 2","oneAsia",NA,2018-06-05
"BMW Charity Pro-Am presented by SYNNEX Corporation",4977,2012-05-20,"webcom",NA,NA,2018-06-05
"Abierto del Nordeste",4978,2012-05-20,"pga_latinoamerica",NA,NA,2018-06-05
"BMW PGA Championship",4979,2012-05-27,"european_tour",NA,NA,2018-06-05
"Crowne Plaza Invitational at Colonial",4980,2012-05-27,"PGA",NA,NA,2018-06-05
"Diamond Cup Golf",4981,2012-05-27,"JapanGolfTour",NA,NA,2018-06-05
"Telenet Trophy",4982,2012-05-27,"european_challenge",NA,NA,2018-06-05
"Sun City Challenge",4983,2012-05-27,"sunshine_tour",NA,NA,2018-06-05
"the Memorial Tournament presented by Nationwide Insurance",4984,2012-06-03,"PGA",NA,NA,2018-06-05
"The Rex Hospital Open",4985,2012-06-03,"webcom",NA,NA,2018-06-05
"ISPS Handa Wales Open",4986,2012-06-03,"european_tour",NA,NA,2018-06-05
"Fred Olsen Challenge de España",4987,2012-06-03,"european_challenge",NA,NA,2018-06-05
"Japan Golf Tour Championship Citibank Cup Shishido Hills",4988,2012-06-03,"JapanGolfTour",NA,NA,2018-06-05
"Lombard Insurance Classic",4990,2012-06-03,"sunshine_tour",NA,NA,2018-06-05
"Taca Airlines Open",4991,2012-06-03,"pga_latinoamerica",NA,NA,2018-06-05
" 7th Meritz Solmoro Open",4992,2012-06-03,"Korean Golf Tour 2",NA,NA,2018-06-05
"FedEx St. Jude Classic",4993,2012-06-10,"PGA",NA,NA,2018-06-05
"Nordea Masters",4994,2012-06-10,"european_tour",NA,NA,2018-06-05
"Kärnten Golf Open presented by Mazda",4995,2012-06-10,"european_challenge",NA,NA,2018-06-05
"Mexico Open",4996,2012-06-10,"webcom",NA,NA,2018-06-05
"Vodacom Origins - Zebula ",4997,2012-06-10,"sunshine_tour",NA,NA,2018-06-05
"Times Colonist Island Savings Open",4998,2012-06-10,"CAN3",NA,NA,2018-06-05
"U.S. OPEN CHAMPIONSHIP",4999,2012-06-17,"Major Combo 2",NA,NA,2018-06-05
"SAINT-OMER OPEN presented by Neuflize OBC",5000,2012-06-17,"european_challenge","european_tour",NA,2018-06-05
"Queen's Cup",5001,2012-06-17,"Asian Tour 2018",NA,NA,2018-06-05
"Zambia Bank Zambian Open",5002,2012-06-17,"sunshine_tour",NA,NA,2018-06-05
"BMW International Open",5003,2012-06-24,"european_tour",NA,NA,2018-06-05
"Scottish Hydro Challenge",5004,2012-06-24,"european_challenge",NA,NA,2018-06-05
"Travelers Championship",5005,2012-06-24,"PGA",NA,NA,2018-06-05
"Preferred Health Systems Wichita Open",5006,2012-06-24,"webcom",NA,NA,2018-06-05
"Volvik Hildesheim Open J Golf Series",5007,2012-06-24,"Asian Tour 2018","Korean Golf Tour 2",NA,2018-06-05
"ATB Financial Classic presented by TELUS",5008,2012-06-24,"CAN3",NA,NA,2018-06-05
"Gate Way To The Open Mizuno Open",5009,2012-06-24,"JapanGolfTour",NA,NA,2018-06-05
"AT&T National",5010,2012-07-01,"PGA",NA,NA,2018-06-05
"Irish Open",5011,2012-07-01,"european_tour",NA,NA,2018-06-05
"United Leasing Championship",5012,2012-07-01,"webcom",NA,NA,2018-06-05
"Challenge Provincia di Varese",5013,2012-07-01,"european_challenge",NA,NA,2018-06-05
"The Syncrude Boreal Open",5014,2012-07-01,"CAN3",NA,NA,2018-06-05
"ALSTOM Open de France",5015,2012-07-08,"european_tour",NA,NA,2018-06-05
"The Greenbrier Classic",5016,2012-07-08,"PGA",NA,NA,2018-06-05
"SEGA Sammy Cup",5017,2012-07-08,"JapanGolfTour",NA,NA,2018-06-05
"Dakota Dunes Casino Open",5018,2012-07-08,"CAN3",NA,NA,2018-06-05
"John Deere Classic",5019,2012-07-15,"PGA",NA,NA,2018-06-05
"Aberdeen Asset Management Scottish Open",5020,2012-07-15,"european_tour",NA,NA,2018-06-05
"Credit Suisse Challenge",5021,2012-07-15,"european_challenge",NA,NA,2018-06-05
"Utah Championship Presented by Utah Sports Commission",5022,2012-07-15,"webcom",NA,NA,2018-06-05
"Canadian Tour Players Cup",5023,2012-07-15,"CAN3",NA,NA,2018-06-05
"141st OPEN CHAMPIONSHIP",5024,2012-07-22,"Major Combo 2",NA,NA,2018-06-05
"True South Classic",5025,2012-07-22,"PGA",NA,NA,2018-06-05
"Acaya Golf Open",5026,2012-07-22,"european_challenge",NA,NA,2018-06-05
"Lyoness Open powered by Greenfinity",5027,2012-07-29,"european_tour",NA,NA,2018-06-05
"Nationwide Children's Hospital Invitational",5028,2012-07-29,"webcom",NA,NA,2018-06-05
"RBC Canadian Open",5029,2012-07-29,"PGA",NA,NA,2018-06-05
"Vodacom Origins of Golf at De Zalze",5030,2012-07-29,"sunshine_tour",NA,NA,2018-06-05
"Sun Chlorella Classic",5031,2012-07-29,"JapanGolfTour",NA,NA,2018-06-05
"English Challenge",5032,2012-07-29,"european_challenge",NA,NA,2018-06-05
"WGC-Bridgestone Invitational",5033,2012-08-05,"WGC",NA,NA,2018-06-05
"Reno-Tahoe Open",5034,2012-08-05,"PGA",NA,NA,2018-06-05
"Cox Classic",5035,2012-08-05,"webcom",NA,NA,2018-06-05
"Finnish Challenge",5036,2012-08-05,"european_challenge",NA,NA,2018-06-05
"94th PGA CHAMPIONSHIP",5037,2012-08-12,"Major Combo 2",NA,NA,2018-06-05
"Price Cutter Charity Championship Presented by Dr Pepper",5038,2012-08-12,"webcom",NA,NA,2018-06-05
"Norwegian Challenge",5039,2012-08-12,"european_challenge",NA,NA,2018-06-05
"Thailand Open",5040,2012-08-12,"oneAsia",NA,NA,2018-06-05
"Wyndham Championship",5043,2012-08-19,"PGA",NA,NA,2018-06-05
"Kansai Open Golf Championship ",5044,2012-08-19,"JapanGolfTour",NA,NA,2018-06-05
"Midwest Classic Presented by Cadillac",5045,2012-08-19,"webcom",NA,NA,2018-06-05
"ECCO Tour Championship",5046,2012-08-19,"european_challenge",NA,NA,2018-06-05
"Jamieson WFCU Windsor Roseland Charity Classic",5047,2012-08-19,"CAN3",NA,NA,2018-06-05
"Johhnie Walker Championship",5048,2012-08-26,"european_tour",NA,NA,2018-06-05
"The Barclays",5049,2012-08-26,"PGA",NA,NA,2018-06-05
"Vana H Cup KBC Augusta",5050,2012-08-26,"JapanGolfTour",NA,NA,2018-06-05
"News Sentinel Open",5051,2012-08-26,"webcom",NA,NA,2018-06-05
"Rolex Trophy",5052,2012-08-26,"european_challenge",NA,NA,2018-06-05
"Canadian Tour Championship",5053,2012-08-26,"CAN3",NA,NA,2018-06-05
"Vodacom Origins - Selborne",5054,2012-08-26,"sunshine_tour",NA,NA,2018-06-05
"Deutsche Bank Championship",5055,2012-09-02,"PGA",NA,NA,2018-06-05
"Mylan Classic",5056,2012-09-02,"webcom",NA,NA,2018-06-05
"Omega European Masters",5057,2012-09-02,"Asian Tour 2018","european_tour",NA,2018-06-05
"Fujisankei Classic",5058,2012-09-02,"JapanGolfTour",NA,NA,2018-06-05
"Wild Waves Golf Challenge",5059,2012-09-02,"sunshine_tour",NA,NA,2018-06-05
"SBS Happiness KJB The 55th KPGA Championship ",5060,2012-09-02,"Korean Golf Tour 2",NA,NA,2018-06-05
"KLM Open",5061,2012-09-09,"european_tour",NA,NA,2018-06-05
"BMW Championship",5062,2012-09-09,"PGA",NA,NA,2018-06-05
"Toshin Golf Tournament",5063,2012-09-09,"JapanGolfTour",NA,NA,2018-06-05
"M2M Russian Challenge Cup",5064,2012-09-09,"european_challenge",NA,NA,2018-06-05
"High1 Resort Open",5065,2012-09-09,"Korean Golf Tour 2","oneAsia",NA,2018-06-05
"Mundo Maya Open presentado por Corona",5066,2012-09-09,"pga_latinoamerica",NA,NA,2018-06-05
"Worldwide Holdings Selangor Masters",5067,2012-09-09,"Asian Tour 2018",NA,NA,2018-06-05
"Vodacom Origins - Sishen",5068,2012-09-09,"sunshine_tour",NA,NA,2018-06-05
"The Great Waterway Classic",5069,2012-09-09,"CAN3",NA,NA,2018-06-05
"BMW Italian Open",5070,2012-09-16,"european_tour",NA,NA,2018-06-05
"ANA Open",5071,2012-09-16,"JapanGolfTour",NA,NA,2018-06-05
"Kazakhstan Open",5072,2012-09-16,"european_challenge",NA,NA,2018-06-05
"Albertsons Boise Open Presented by Kraft",5073,2012-09-16,"webcom",NA,NA,2018-06-05
"Yeangder Tournament Players Championship",5074,2012-09-16,"Asian Tour 2018",NA,NA,2018-06-05
"TransAmerican Power Products Open",5075,2012-09-16,"pga_latinoamerica",NA,NA,2018-06-05
"Dongbu Promi Open",5076,2012-09-16,"Korean Golf Tour 2",NA,NA,2018-06-05
"TOUR Championship by Coca-Cola",5077,2012-09-23,"PGA",NA,NA,2018-06-05
"WNB Golf Classic",5078,2012-09-23,"webcom",NA,NA,2018-06-05
"Asia-Pacific Panasonic Open",5079,2012-09-23,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"ALLIANZ Golf Open Toulouse Metropole",5080,2012-09-23,"european_challenge",NA,NA,2018-06-05
"Colombian Open",5081,2012-09-23,"pga_latinoamerica",NA,NA,2018-06-05
"Munsingwear Match Play Championship",5082,2012-09-23,"Korean Golf Tour 2",NA,NA,2018-06-05
"Coca-Cola Tokai Classic",5083,2012-09-30,"JapanGolfTour",NA,NA,2018-06-05
"Mercuries Taiwan Masters",5084,2012-09-30,"Asian Tour 2018",NA,NA,2018-06-05
"South Pacific Golf Open ",5085,2012-09-30,"AUS Logo2",NA,NA,2018-06-05
"Challenge de Catalunya",5086,2012-09-30,"european_challenge",NA,NA,2018-06-05
"Chiquita Classic",5087,2012-09-30,"webcom",NA,NA,2018-06-05
"Vodacom Origins of Golf Final",5088,2012-09-30,"sunshine_tour",NA,NA,2018-06-05
"Alfred Dunhill Links Championship",5089,2012-10-07,"european_tour",NA,NA,2018-06-05
"Justin Timberlake Shriners Hospitals for Children Open",5090,2012-10-07,"PGA",NA,NA,2018-06-05
"Neediest Kids Championship",5091,2012-10-07,"webcom",NA,NA,2018-06-05
"Brazil Open presented by Credit Suisse Hedging-Griffo",5092,2012-10-07,"pga_latinoamerica",NA,NA,2018-06-05
"Canon Open",5093,2012-10-07,"JapanGolfTour",NA,NA,2018-06-05
"ALLIANZ Open de Lyon",5094,2012-10-07,"european_challenge",NA,NA,2018-06-05
"CJ Invitational Hosted by KJ Choi",5095,2012-10-07,"Asian Tour 2018","Korean Golf Tour 2",NA,2018-06-05
"Frys.com Open",5097,2012-10-14,"PGA",NA,NA,2018-06-05
"Portugal Masters",5098,2012-10-14,"european_tour",NA,NA,2018-06-05
"Japan Open Golf Championship",5099,2012-10-14,"JapanGolfTour",NA,NA,2018-06-05
"Miccosukee Championship",5100,2012-10-14,"webcom",NA,NA,2018-06-05
"Roberto de Vicenzo Invitational Copa NEC",5101,2012-10-14,"pga_latinoamerica",NA,NA,2018-06-05
"D+D Real Czech Challenge Open",5102,2012-10-14,"european_challenge",NA,NA,2018-06-05
"WA Goldfields PGA Championship",5103,2012-10-14,"AUS Logo2",NA,NA,2018-06-05
"Nanshan China Masters",5104,2012-10-14,"oneAsia",NA,NA,2018-06-05
"The 28th Shinhan Donghae Open",5105,2012-10-14,"Korean Golf Tour 2",NA,NA,2018-06-05
"Venetian Macau Open",5106,2012-10-14,"Asian Tour 2018",NA,NA,2018-06-05
"The McGladrey Classic",5108,2012-10-21,"PGA",NA,NA,2018-06-05
"ISPS HANDA Perth International",5109,2012-10-21,"AUS Logo2","european_tour",NA,2018-06-05
"Bridgestone Open",5110,2012-10-21,"JapanGolfTour",NA,NA,2018-06-05
"Winn-Dixie Jacksonville Open Presented by Planters",5111,2012-10-21,"webcom",NA,NA,2018-06-05
"Crowne Plaza Copenhagen Challenge hosted by Royal Golf Club",5112,2012-10-21,"european_challenge",NA,NA,2018-06-05
"Hero Indian Open",5113,2012-10-21,"Asian Tour 2018",NA,NA,2018-06-05
"BMG Classic",5114,2012-10-21,"sunshine_tour",NA,NA,2018-06-05
"Kolon Korea Open",5115,2012-10-21,"Korean Golf Tour 2","oneAsia",NA,2018-06-05
"CIMB Classic",5116,2012-10-28,"Asian Tour 2018","PGA",NA,2018-06-05
"BMW Masters",5117,2012-10-28,"european_tour",NA,NA,2018-06-05
"Mynavi ABC Championship",5118,2012-10-28,"JapanGolfTour",NA,NA,2018-06-05
"Web.com Tour Championship",5119,2012-10-28,"webcom",NA,NA,2018-06-05
"Apulia San Domenico Grand Final",5120,2012-10-28,"european_challenge",NA,NA,2018-06-05
"Suncoast Classic",5122,2012-10-28,"sunshine_tour",NA,NA,2018-06-05
"John Hughes Geely / Nexus Risk Services WA Open Championship",5123,2012-10-28,"AUS Logo2",NA,NA,2018-06-05
"Windsor Open",5124,2012-10-28,"Korean Golf Tour 2",NA,NA,2018-06-05
"WGC-HSBC Champions",5125,2012-11-04,"WGC",NA,NA,2018-06-05
"ISPS Handa South African Match Play Championship",5126,2012-11-04,"sunshine_tour",NA,NA,2018-06-05
"Lexus Peru Open",5127,2012-11-04,"pga_latinoamerica",NA,NA,2018-06-05
"Barclays Singapore Open",5128,2012-11-11,"Asian Tour 2018","european_tour",NA,2018-06-05
"Mitsui Sumitomo VISA Taiheiyo Masters",5129,2012-11-11,"JapanGolfTour",NA,NA,2018-06-05
"Children's Miracle Network Hospitals Classic",5130,2012-11-11,"PGA",NA,NA,2018-06-05
"Nedbank Affinity Cup",5131,2012-11-11,"sunshine_tour",NA,NA,2018-06-05
"Dominican Republic Open",5132,2012-11-11,"pga_latinoamerica",NA,NA,2018-06-05
"UBS Hong Kong Open",5133,2012-11-18,"Asian Tour 2018","european_tour",NA,2018-06-05
"SA Open Championship",5134,2012-11-18,"sunshine_tour","european_tour",NA,2018-06-05
"Talisker Masters",5135,2012-11-18,"AUS Logo2",NA,NA,2018-06-05
"Dunlop Phoenix",5136,2012-11-18,"JapanGolfTour",NA,NA,2018-06-05
"Puerto Rico Classic",5137,2012-11-18,"pga_latinoamerica",NA,NA,2018-06-05
"DP World Tour Championship",5138,2012-11-25,"european_tour",NA,NA,2018-06-05
"Casio World Open",5139,2012-11-25,"JapanGolfTour",NA,NA,2018-06-05
"Lion of Africa Cape Town Open",5140,2012-11-25,"sunshine_tour",NA,NA,2018-06-05
"BMW New Zealand Open",5141,2012-11-25,"AUS Logo2",NA,NA,2018-06-05
"Nedbank Golf Challenge",5142,2012-12-02,"sunshine_tour",NA,NA,2018-06-05
"World Challenge presented by Northwestern Mutual",5143,2012-12-02,"PGA",NA,NA,2018-06-05
"Golf Nippon Series JT Cup",5144,2012-12-02,"JapanGolfTour",NA,NA,2018-06-05
"NSW PGA Championship",5145,2012-12-02,"AUS Logo2",NA,NA,2018-06-05
"Arturo Calle Colombian Coffee Classic",5146,2012-12-02,"pga_latinoamerica",NA,NA,2018-06-05
"King's Cup",5147,2012-12-02,"Asian Tour 2018",NA,NA,2018-06-05
"Emirates Australian Open",5148,2012-12-09,"AUS Logo2",NA,NA,2018-06-05
"The Nelson Mandela Championship presented by ISPS Handa",5149,2012-12-09,"sunshine_tour","european_tour",NA,2018-06-05
"Olivos Golf Classic",5150,2012-12-09,"pga_latinoamerica",NA,NA,2018-06-05
"Thailand Golf Championship",5151,2012-12-09,"Asian Tour 2018",NA,NA,2018-06-05
"Alfred Dunhill Championship",5152,2012-12-16,"sunshine_tour","european_tour",NA,2018-06-05
"Iskandar Johor Open",5153,2012-12-16,"Asian Tour 2018",NA,NA,2018-06-05
"Australian PGA Championship Presented by Coca-Cola",5154,2012-12-16,"AUS Logo2",NA,NA,2018-06-05
"107 Visa Open de Argentina",5155,2012-12-16,"pga_latinoamerica",NA,NA,2018-06-05
"Hyundai Tournament of Champions",5156,2013-01-06,"PGA",NA,NA,2018-06-05
"PGM Sime Darby Harvard Classic",5158,2013-02-24,"ADT 2018",NA,NA,2018-06-05
"PGM Northport Glenmarie Masters",5159,2013-03-10,"ADT 2018",NA,NA,2018-06-05
"PGM Maybank Johor Masters",5160,2013-04-14,"ADT 2018",NA,NA,2018-06-05
"PGM LADA Langkawi Masters",5161,2013-04-28,"ADT 2018",NA,NA,2018-06-05
"PGM UMW Templer Park Masters",5162,2013-06-30,"ADT 2018",NA,NA,2018-06-05
"PGM Terengganu Masters",5165,2013-08-25,"ADT 2018",NA,NA,2018-06-05
"PGM MNRB Sarawak Masters",5166,2013-10-06,"ADT 2018",NA,NA,2018-06-05
"PGM MIDF KLGCC Masters",5167,2013-11-10,"ADT 2018",NA,NA,2018-06-05
"Zaykabar Myanmar Open presented by Alpine",5168,2013-02-24,"Asian Tour 2018",NA,NA,2018-06-05
"SAIL-SBI Open",5169,2013-03-10,"Asian Tour 2018",NA,NA,2018-06-05
"Avantha Masters",5170,2013-03-17,"Asian Tour 2018","european_tour",NA,2018-06-05
"Maybank Malaysian Open",5171,2013-03-24,"Asian Tour 2018","european_tour",NA,2018-06-05
"Chiangmai Golf Classic ",5172,2013-03-31,"Asian Tour 2018",NA,NA,2018-06-05
"Panasonic Open India",5173,2013-04-07,"Asian Tour 2018",NA,NA,2018-06-05
"Ballantine's Championship",5174,2013-04-28,"Asian Tour 2018","european_tour","Korean Golf Tour 2",2018-06-05
"Dimension Data Pro-Am",5176,2013-02-24,"sunshine_tour",NA,NA,2018-06-05
"Telkom PGA Championship",5177,2013-03-17,"sunshine_tour",NA,NA,2018-06-05
"Investec Cup",5178,2013-03-24,"sunshine_tour",NA,NA,2018-06-05
"Turner Plumbing Victorian PGA Championship",5179,2013-01-20,"AUS Logo2",NA,NA,2018-06-05
"Lexus of Blackburn Heritage Classic",5180,2013-01-27,"AUS Logo2",NA,NA,2018-06-05
"Coca-Cola QLD PGA Championship",5181,2013-02-17,"AUS Logo2",NA,NA,2018-06-05
"Victorian Open",5182,2013-02-24,"AUS Logo2",NA,NA,2018-06-05
"NZ PGA Championship",5183,2013-03-03,"AUS Logo2",NA,NA,2018-06-05
"Isuzu Queensland Open",5184,2013-08-25,"AUS Logo2",NA,NA,2018-06-05
"Perth International",5185,2013-10-20,"AUS Logo2","european_tour",NA,2018-06-05
"Volvo Golf Champions",5186,2013-01-13,"european_tour",NA,NA,2018-06-05
"Abu Dhabi HSBC Golf Championship",5187,2013-01-20,"european_tour",NA,NA,2018-06-05
"Commercial Bank Qatar Masters",5188,2013-01-27,"european_tour",NA,NA,2018-06-05
"Omega Dubai Desert Classic",5189,2013-02-03,"european_tour",NA,NA,2018-06-05
"Joburg Open",5190,2013-02-10,"sunshine_tour","european_tour",NA,2018-06-05
"Africa Open",5191,2013-02-17,"sunshine_tour","european_tour",NA,2018-06-05
"WGC - Accenture Match Play Championship",5192,2013-02-24,"WGC",NA,NA,2018-06-05
"Tshwane Open",5193,2013-03-03,"sunshine_tour","european_tour",NA,2018-06-05
"WGC - Cadillac Championship",5194,2013-03-10,"WGC",NA,NA,2018-06-05
"Trophée Hassan II",5195,2013-03-31,"european_tour",NA,NA,2018-06-05
"MASTERS TOURNAMENT",5197,2013-04-14,"Major Combo 2",NA,NA,2018-06-05
"Open de España",5198,2013-04-21,"european_tour",NA,NA,2018-06-05
"Volvo China Open",5199,2013-05-05,"european_tour","oneAsia",NA,2018-06-05
"Volvo World Match Play Championship",5201,2013-05-19,"european_tour",NA,NA,2018-06-05
"Madeira Islands Open - Portugal - BPI",5202,2013-05-19,"european_challenge","european_tour",NA,2018-06-05
"BMW PGA CHAMPIONSHIP",5203,2013-05-26,"european_tour",NA,NA,2018-06-05
"Nordea Masters",5204,2013-06-02,"european_tour",NA,NA,2018-06-05
"Lyoness Open powered by Greenfinity",5205,2013-06-09,"european_tour",NA,NA,2018-06-05
"U.S. OPEN CHAMPIONSHIP",5206,2013-06-16,"Major Combo 2",NA,NA,2018-06-05
"Najeti Hotels et Golfs Open",5207,2013-06-16,"european_challenge","european_tour",NA,2018-06-05
"BMW International Open",5208,2013-06-23,"european_tour",NA,NA,2018-06-05
"The Irish Open",5209,2013-06-30,"european_tour",NA,NA,2018-06-05
"Alstom Open de France",5210,2013-07-07,"european_tour",NA,NA,2018-06-05
"Aberdeen Asset Management Scottish Open",5211,2013-07-14,"european_tour",NA,NA,2018-06-05
"THE 142nd OPEN CHAMPIONSHIP",5212,2013-07-21,"Major Combo 2",NA,NA,2018-06-05
"95th PGA CHAMPIONSHIP",5215,2013-08-11,"Major Combo 2",NA,NA,2018-06-05
"Johnnie Walker Championship at Gleneagles",5217,2013-08-25,"european_tour",NA,NA,2018-06-05
"ISPS Handa Wales Open",5218,2013-09-01,"european_tour",NA,NA,2018-06-05
"Omega European Masters",5219,2013-09-08,"Asian Tour 2018","european_tour",NA,2018-06-05
"KLM Open",5220,2013-09-15,"european_tour",NA,NA,2018-06-05
"70° OPEN D'ITALIA LINDT",5221,2013-09-22,"european_tour",NA,NA,2018-06-05
"Alfred Dunhill Links Championship",5222,2013-09-29,"european_tour",NA,NA,2018-06-05
"Portugal Masters",5224,2013-10-13,"european_tour",NA,NA,2018-06-05
"BMW Masters",5226,2013-10-27,"european_tour",NA,NA,2018-06-05
"Turkish Airlines Open",5228,2013-11-10,"european_tour",NA,NA,2018-06-05
"DP WORLD TOUR CHAMPIONSHIP-DUBAI",5229,2013-11-17,"european_tour",NA,NA,2018-06-05
"Thailand Open ",5230,2013-03-17,"JapanGolfTour","oneAsia",NA,2018-06-05
"Indonesia PGA Championship ",5231,2013-03-31,"JapanGolfTour","oneAsia",NA,2018-06-05
"TOKEN HOMEMATE CUP ",5232,2013-04-21,"JapanGolfTour",NA,NA,2018-06-05
"Tsuruya Open ",5233,2013-04-28,"JapanGolfTour",NA,NA,2018-06-05
"The Crowns ",5234,2013-05-05,"JapanGolfTour",NA,NA,2018-06-05
"PGA Championship Nissin Cupnoodles Cup ",5235,2013-05-19,"JapanGolfTour",NA,NA,2018-06-05
"Diamond Cup Golf ",5236,2013-06-02,"JapanGolfTour",NA,NA,2018-06-05
"Japan Golf Tour Championship Shishido Hills ",5237,2013-06-23,"JapanGolfTour",NA,NA,2018-06-05
"Gate Way To The Open Mizuno Open ",5238,2013-06-30,"JapanGolfTour",NA,NA,2018-06-05
"Nagashima Shigeo INVITATIONAL SEGA SAMMY Cup ",5239,2013-07-07,"JapanGolfTour",NA,NA,2018-06-05
"Kansai Open Golf Championship ",5240,2013-08-25,"JapanGolfTour",NA,NA,2018-06-05
"Vana H Cup KBC Augusta ",5241,2013-09-01,"JapanGolfTour",NA,NA,2018-06-05
"Fujisankei Classic ",5242,2013-09-08,"JapanGolfTour",NA,NA,2018-06-05
"ANA Open ",5243,2013-09-22,"JapanGolfTour",NA,NA,2018-06-05
"Asia-Pacific Panasonic Open ",5244,2013-09-29,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"Coca-Cola Tokai Classic ",5245,2013-10-06,"JapanGolfTour",NA,NA,2018-06-05
"TOSHIN GOLF TOURNAMENT ",5246,2013-10-13,"JapanGolfTour",NA,NA,2018-06-05
"Japan Open ",5247,2013-10-20,"JapanGolfTour",NA,NA,2018-06-05
"Bridgestone Open ",5248,2013-10-27,"JapanGolfTour",NA,NA,2018-06-05
"Mynavi ABC Championship ",5249,2013-11-03,"JapanGolfTour",NA,NA,2018-06-05
"HEIWA PGM DREAM CUP IN KASUMIGAURA ",5250,2013-11-10,"JapanGolfTour",NA,NA,2018-06-05
"Mitsui Sumitomo VISA Taiheiyo Masters ",5251,2013-11-17,"JapanGolfTour",NA,NA,2018-06-05
"Dunlop Phoenix ",5252,2013-11-24,"JapanGolfTour",NA,NA,2018-06-05
"Casio World Open ",5253,2013-12-01,"JapanGolfTour",NA,NA,2018-06-05
"Golf Nippon Series JT Cup ",5254,2013-12-08,"JapanGolfTour",NA,NA,2018-06-05
"Panama Claro Championship",5255,2013-02-24,"webcom",NA,NA,2018-06-05
"Colombia Championship",5256,2013-03-03,"webcom",NA,NA,2018-06-05
"Chile Classic",5257,2013-03-10,"webcom",NA,NA,2018-06-05
"Chitimacha Louisiana Open",5258,2013-03-24,"webcom",NA,NA,2018-06-05
"Brazil Champions Presented by HSBC",5259,2013-04-07,"webcom",NA,NA,2018-06-05
"WNB Golf Classic",5260,2013-04-14,"webcom",NA,NA,2018-06-05
"South Georgia Classic Presented by First State Bank and Trust Company",5261,2013-04-28,"webcom",NA,NA,2018-06-05
"Stadion Classic at UGA",5262,2013-05-05,"webcom",NA,NA,2018-06-05
"BMW Charity Pro-Am Presented by SYNNEX Corporation",5263,2013-05-19,"webcom",NA,NA,2018-06-05
